"TOA5","CR850_Kayleigh","CR800","19785","CR800.Std.32.06","CPU:mini_AWS_Kayleigh.CR8","62587","Res_data_1_min"
"2026-03-10 08:33:00",11216,12.41,-8.5,80.5,0.211,0.966,87.7
"2026-03-10 08:34:00",11217,12.41,-8.52,80.3,0.819,2.066,161.9
"2026-03-10 08:35:00",11218,12.4,-8.56,79.85,0.825,2.299,262.1
"2026-03-10 08:36:00",11219,12.4,-8.61,80.9,0.736,1.566,2.102
"2026-03-10 08:37:00",11220,12.4,-8.54,82,5.09,9.53,52.05
"2026-03-10 08:38:00",11221,12.4,-8.32,81.6,5.351,9.1,100.6
"2026-03-10 08:39:00",11222,12.4,-8.13,81.4,3.271,4.731,42.19
"2026-03-10 08:40:00",11223,12.4,-7.995,80.5,4.568,5.065,54.32
"2026-03-10 08:41:00",11224,12.4,-7.856,80.1,5.32,5.864,46.64
"2026-03-10 08:42:00",11225,12.4,-7.725,79.5,5.576,6.631,42.38
"2026-03-10 08:43:00",11226,12.4,-7.609,78.89,5.24,5.798,48.33
"2026-03-10 08:44:00",11227,12.4,-7.569,78.34,4.026,4.465,43.3
"2026-03-10 08:45:00",11228,12.4,-7.524,78.34,4.068,4.365,49.87
"2026-03-10 08:46:00",11229,12.4,-7.493,77.63,4.034,4.465,59.68
"2026-03-10 08:47:00",11230,12.4,-7.539,77.86,4.931,5.331,49.41
"2026-03-10 08:48:00",11231,12.4,-7.559,78.44,5.131,6.131,50.5
"2026-03-10 08:49:00",11232,12.4,-7.503,78.78,6.836,7.864,64.22
"2026-03-10 08:50:00",11233,12.4,-7.449,78.44,5.698,7.13,68.45
"2026-03-10 08:51:00",11234,12.4,-7.477,78.38,4.462,4.931,72.1
"2026-03-10 08:52:00",11235,12.4,-7.559,79.06,3.743,4.665,73.84
"2026-03-10 08:53:00",11236,12.4,-7.565,79.84,5.545,7.664,61.98
"2026-03-10 08:54:00",11237,12.4,-7.489,79.56,6.481,7.53,68.02
"2026-03-10 08:55:00",11238,12.4,-7.48,79.56,4.768,6.064,65.21
"2026-03-10 08:56:00",11239,12.4,-7.506,79.43,4.004,4.698,56.44
"2026-03-10 08:57:00",11240,12.4,-7.557,79.39,4.49,5.598,86.6
"2026-03-10 08:58:00",11241,12.4,-7.614,80.4,4.462,5.098,74.9
"2026-03-10 08:59:00",11242,12.4,-7.631,80.3,4.418,5.098,70.55
"2026-03-10 09:00:00",11243,12.4,-7.685,80,4.104,5.631,53.86
"2026-03-10 09:01:00",11244,12.4,-7.656,80.3,8.31,9.56,52.7
"2026-03-10 09:02:00",11245,12.4,-7.466,79.43,8.22,10,58.13
"2026-03-10 09:03:00",11246,12.4,-7.39,79.22,7.83,8.5,52.53
"2026-03-10 09:04:00",11247,12.4,-7.344,79.02,6.325,7.63,59.99
"2026-03-10 09:05:00",11248,12.4,-7.336,79.43,6.42,7.564,48.35
"2026-03-10 09:06:00",11249,12.41,-7.299,79.8,9.36,11,56.35
"2026-03-10 09:07:00",11250,12.4,-7.222,79.7,7.511,8.8,68.86
"2026-03-10 09:08:00",11251,12.4,-7.152,79.39,7.361,9,46.08
"2026-03-10 09:09:00",11252,12.41,-7.064,78.85,8.32,11.63,57.26
"2026-03-10 09:10:00",11253,12.4,-7.044,78.85,8.43,11.33,40.45
"2026-03-10 09:11:00",11254,12.4,-6.964,78.41,6.567,7.93,51.08
"2026-03-10 09:12:00",11255,12.41,-6.993,78.51,6.872,8.4,43.08
"2026-03-10 09:13:00",11256,12.41,-7.055,78.88,7.858,8.96,48.18
"2026-03-10 09:14:00",11257,11.68,-7.118,79.22,6.892,8.16,52.62
"2026-03-10 09:15:00",11258,12.58,-7.177,79.39,6.389,7.597,56.1
"2026-03-10 09:16:00",11259,12.58,-7.228,79.5,6.417,7.93,46.85
"2026-03-10 09:17:00",11260,12.58,-7.291,80.4,8.23,10.43,41.46
"2026-03-10 09:18:00",11261,12.59,-7.205,80.3,8.37,9.56,21.46
"2026-03-10 09:19:00",11262,12.59,-7.12,79.97,8.98,10.2,29.24
"2026-03-10 09:20:00",11263,11.89,-7.115,79.46,6.209,9.4,34.26
"2026-03-10 09:21:00",11264,11.93,-7.109,79.36,8.64,9.19,33.17
